session_id,user_id,campaign_id,session_start,session_end,device_type,country,utm_campaign,utm_source,utm_medium
S0004324,U004124,,2025-11-17 22:37:15,2025-11-17 22:41:08,mobile,MX,,direct,none
S0004325,U004440,C00348,2024-11-20 21:31:01,2024-11-20 21:40:22,mobile,usa,Back to School 2024 – Lighting,organic,cpc
S0004326,U000860,C00494,2025-03-11 09:35:20,2025-03-11 09:27:11,mobile,US,Back to School 2025 – Kitchen,google,organic
S0004327,U005045,C00597,2024-09-04 17:13:55,2024-09-04 17:17:52,mobile,usa,New Arrivals 2024 – Lighting,google,organic
S0004328,U000303,C00010,2024-08-07 12:25:41,2024-08-07 12:30:11,desktop,US,Back to School 2025 – Decor,organic,organic
S0004329,U002288,C00101,2024-06-08 08:03:54,2024-06-08 08:06:04,mobile,United  States    ,Clearance 2025 – Bedroom,direct,NONE
S0004330,U000748,C00308,2025-05-25 14:49:46,2025-05-25 14:53:43,mobile,United Kingdom,cozy home 2024 – bedroom,referral,email
S0004331,U005696,C00044,2025-08-29 07:14:07,2025-08-29 07:16:45,mobile,US,,organic,organic
S0004332,U002457,C00651,2024-09-13 13:07:50,2024-09-13 13:11:48,mobile,US,BACK TO SCHOOL 2024 – DECOR,direct,none
S0004333,U001188,,2024-10-03 14:37:52,2024-10-03 14:40:51,mobile,IN,,google,email
S0004334,U005418,,2025-06-29 17:06:50,2025-06-29 17:12:40,mobile,US,,referral,referral
S0004335,U000296,C00050,2025-05-26 00:19:16,2025-05-26 00:25:34, mobile   ,United States,Weekend Flash 2026 – Kitchen,google,organic
S0004336,,,2025-03-05 07:20:06,2025-03-05 07:24:30,mobile,US,,email,email
S0004337,U009839,C00777,2025-10-25 03:59:57,2025-10-25 04:04:58,desktop, United States   ,Back to School 2024 – Outdoor,EMAIL,email
S0004338,U004495,C00687,2025-12-18 03:33:13,2025-12-18 03:38:36,mobile,United States,Holiday Prep 2024 – Decor,google,cpc
S0004339,U005281,C00489,2024-11-10 07:22:24,2024-11-10 07:26:59,desktop,AU,,google,organic
S0004340,U004752,C00281,,2024-03-21 12:59:50,mobile,US,Weekend Flash 2025 – Kitchen,direct,none
S0004341,,,2024-03-04 05:32:13,2024-03-04 05:34:33,DESKTOP,IN,,facebook,social
S0004342,U002093,C00153,2025-01-23 16:00:25,2025-01-23 16:06:55,mobile,us,Weekend Flash 2024 – Storage,referral,none
S0004343,U007282,,2024-03-18 05:04:46,2024-03-18 05:06:52,mobile,US,,organic,organic
S0004344,U002242,,2025-04-11 18:57:59,2025-04-11 19:00:26,mobile,Germany,,google,none
S0004345,U008639,C00163,2024-06-15 05:15:41,2024-06-15 05:19:38,desktop,  US ,Summer Sale 2024 – Office,google,organic
S0004346,U008605,C00136,2024-04-01 10:55:15,,mobile,US,Weekend Flash 2024 – Bedroom,facebook,CPC
S0004347,U005778,C00759,2025-05-04 11:42:08,2025-05-04 11:46:30,mobile,AU,Summer Sale 2025 – Bedroom,google,cpc
S0004348,,,2025-05-31 22:44:54,2025-05-31 22:49:24,desktop,US,,google,ORGANIC
S0004349,U000778,C00063,2024-10-14 02:42:46,2024-10-14 02:46:49,MOBILE,US,Bundle & Save 2025 – Kitchen,google,none
S0004350,U004232,,2025-07-21 05:49:55,,desktop,CA,,email,email
S0004351,,,2025-10-11 05:10:40,2025-10-11 05:14:08,desktop,United States,,google,none
S0004352,,C00063,2024-09-13 03:26:15,2024-09-13 03:30:11, desktop ,US,Bundle & Save 2025 – Kitchen,email,email
S0004353,U000412,,2024-11-03 23:51:24,2024-11-03 23:54:12,MOBILE,US,,facebook,social
S0004354,U004740,C00651,2024-03-18 01:34:42,2024-03-18 01:39:15,mobile,US,BACK TO SCHOOL 2024 – DECOR,google,social
S0004355,U006778,,2024-03-11 01:48:42,2024-03-11 01:56:41,mobile,India,,email,social
S0004356,U008451,C00102,2025-04-26 11:37:55,2025-04-26 11:39:58,mobile,United States,Weekend Flash 2025 – Decor,google,cpc
S0004357,U002146,,2025-08-26 11:05:10,2025-08-26 11:08:14,desktop,MX,,facebook,cpc
S0004358,,C00101,2024-03-03 16:39:05,2024-03-03 16:42:57,mobile,DE,Clearance 2025 – Bedroom,google,  none
S0004359,U005101,,2025-02-23 06:34:02,2025-02-23 06:36:34,desktop,Brazil,Weekend Flash 2025 – Decor,google,organic
S0004360,U000471,C00401,2024-05-11 03:28:03,2024-05-11 03:35:36,desktop,India,Summer Sale 2025 – Lighting,google,cpc  
S0004361,U001575,C00075,2025-04-19 09:39:40,2025-04-19 09:41:29, mobile,usa,Summer Slae 2024 – Storage,google,cpc
S0004362,,C00239,2025-12-26 10:21:06,2025-12-26 10:26:31,desktop,US,New Arrivals 2024 – Bedroom,facebook,none
S0004363,,C00791,2025-08-23 23:36:09,,mobile,US,Summer Sale 2024 – Lighting,organic,organic
S0004364,U002036,C00136,2024-05-25 07:10:12,2024-05-25 07:13:16,mobile,Mexico,Weekend Flash 2024 – Bedroom,ORGANIC,organic
S0004365,U006316,,2024-05-26 11:38:56,2024-05-26 11:45:00,mobile,US,,google,cpc
S0004366,,C00174,2025-09-15 03:58:52,2025-09-15 04:01:29,mobile,MX,Bundle & Save 2025 – Lighting,direct,none
S0004367,U003128,C00217,2024-11-16 17:05:39,2024-11-16 17:12:31,desktop,US,Bundle & Save 2025 – Outdoor,organic,organic
S0004368,U003912,,2025-07-23 11:51:44,2025-07-23 11:54:08,mobile, MX ,,direct,none
S0004369,U004285,,2024-07-21 16:49:57,2024-07-21 16:53:34,mobile,France,,direct,none
S0004370,U002093,,2025-11-29 13:02:50,2025-11-29 13:06:26,MOBILE,us,,direct, none
S0004371,U008640,C00094,2025-11-18 08:59:39,2025-11-18 09:03:12,mobile,US,,organic,referral
S0004372,U008848,C00030,2025-05-14 16:22:22,2025-05-14 16:25:58,DESKTOP,IN    ,Holiday Prep 2024 – Decor,organic,organic
S0004373,,,2024-05-29 10:32:23,2024-05-29 10:37:40,mobile,AU,,google,cpc
S0004374,U000977,,2024-06-24 23:20:25,2024-06-24 23:28:05,MOBILE,  US ,,organic,cpc
S0004375,U002250,,2025-06-17 21:52:55,2025-06-17 21:56:48,mobile,US,,organic,organic
S0004376,U009159,,,2024-03-03 03:10:23,mobile,US,,google,organic
S0004377,U005281,,2025-10-25 05:11:54,2025-10-25 05:13:27,mobile,US,,referral,organic
S0004378,U007085,C00566,2024-10-09 14:46:28,2024-10-09 14:52:32,mobile,Australia,New Arrivals 2024 – Storage,organic,organic
S0004379,,,2024-08-29 18:13:28,2024-08-29 18:04:39,mobile,usa,,direct,cpc
S0004380,,C00777,2025-10-23 23:43:11,2025-10-23 23:51:25,mobile,US,Back to School 2024 – Outdoor,direct,cpc
S0004381,U001510,,2025-05-20 09:16:10,2025-05-20 09:18:27,desktop,Germany,,referral,none
S0004382,U006787,C00808,2024-08-23 13:12:51,2024-08-23 13:20:16,desktop,US   ,New Arrivals 2025 – Office,organic,organic
S0004383,U003874,C00153,2025-04-23 22:55:46,2025-04-23 23:00:13,mobile,AU,Weekend Flash 2024 – Storage,google,NONE
S0004384,U009977,C00470,2025-01-28 10:33:43,2025-01-28 10:41:59,mobile,US,,organic,social
S0004385,U009891,,2024-01-03 00:31:49,2024-01-03 00:33:34,mobile,MX,,google,cpc
S0004386,U009560,,2025-03-16 01:39:33,2025-03-16 01:43:19,mobile,India,,GOOGLE,organic
S0004387,U002809,C00496,2024-08-06 00:54:08,2024-08-06 00:58:14,desktop,Germany,SUMMER SALE 2024 – DECOR,direct,none
S0004388,U002308,C00777,2025-11-07 14:36:01,2025-11-07 14:37:59,mobile,DE,,ORGANIC,organic
S0004389,U001325,C00494,2025-10-13 17:11:15,2025-10-13 17:21:28,desktop,FR,Back to School 2025 – Kitchen,direct,none
S0004390,U003450,C00420,2025-06-21 00:40:13,2025-06-21 00:43:30,mobile,US,Cozy Home 2025 – Outdoor,google,none
S0004391,U001725,,2024-01-10 06:29:52,2024-01-10 06:38:03,mobile,US,New Arrivals 2024 – Kitchen   , google   ,none
S0004392,U007671,C00489,2024-08-12 17:49:10,2024-08-12 17:51:21,mobile,India,New Arrivals 2026 – Kitchen,google,none
S0004393,U007620,,2025-03-16 09:39:49,2025-03-16 09:45:23,mobile,US,,email,email
S0004394,U007186,C00651,2025-10-14 00:28:54,2025-10-14 00:31:00,mobile,US,BACK TO SCHOOL 2024 – DECOR,google,organic
S0004395,,,2024-12-13 10:54:23,2024-12-13 10:56:29,desktop,CA,,facebook,email
S0004396,U007757,,2025-03-12 01:58:30,2025-03-12 02:00:45,desktop,MX,,direct,none
S0004397,U005617,,2024-10-13 23:59:55,2024-10-14 00:04:54,tablet,US,Back to School 2024 – Outdoor,direct,none
S0004398,,C00515,2025-05-04 23:13:42,2025-05-04 23:18:23,mobile,US,Holiday Prep 2025 – Outdoor,facebook,cpc
S0004399,U009714,C00255,2025-11-25 23:16:42,2025-11-25 23:18:04,MOBILE,US,Clearance 2026 – Kitchen,direct,email
S0004400,U005055,C00066,2025-09-28 04:24:08,2025-09-28 04:47:16,desktop,    DE      ,Summer Sale 2024 – Decor,facebook,cpc
S0004401,U005415,C00420,2024-06-16 15:23:31,2024-06-16 15:24:54,mobile,Canada,Cozy Home 2025 – Outdoor,direct,none
S0004402,U008282,,2025-11-21 15:58:20,2025-11-21 16:04:32,mobile,AU ,,direct,cpc
S0004403,U002708,,2024-09-10 14:52:41,2024-09-10 14:54:17,desktop ,US,,email,email
S0004404,U004446,C00494,2024-03-31 22:02:26,2024-03-31 22:05:15,desktop,uk,Back to School 2025 – Kitchen,direct,organic
S0004405,U003855,C00777,2024-01-15 22:53:11,,mobile,US,Back to School 2024 – Outdoor,google,organic
S0004406,U006661,C00174,2025-02-24 12:33:06,2025-02-24 12:36:56,mobile,US,Bundle & Save 2025 – Lighting,organic,organic
S0004407,U000141,,2025-01-31 08:45:59,2025-01-31 08:48:09,desktop,US,,direct,cpc
S0004408,U007115,,2024-05-30 14:33:30,2024-05-30 14:40:39,mobile,Canada,,google,SOCIAL
S0004409,U006557,C00153,2025-12-22 03:16:56,2025-12-22 03:19:08,desktop,Canada,Weekend Flash 2024 – Storage,facebook,social
S0004410,U000721,,2024-11-06 03:55:41,2024-11-06 03:59:28,mobile,US,,direct,none
S0004411,U002832,C00295,2025-02-21 02:10:54,2025-02-21 02:08:41,mobile,US,,google,cpc
S0004412,U004463,,2025-11-31T09:00:00,,mobile,India,,organic,organic
S0004413,,C00101,2025-01-20 05:26:42,2025-01-20 05:18:06,desktop,usa,Clearance 2025 – Bedroom,google,none
S0004414,U006714,,2025-07-16 10:24:32,2025-07-16 10:28:02,desktop,US,,referral,none
S0004415,U009847,C00255,2025-06-20 09:38:49,2025-06-20 09:41:51,mobile,UNITED  STATES  ,,organic,referral
S0004416,U009095,,2024-09-20 02:17:12,2024-09-20 02:22:33,mobile,US,,facebook,social
S0004417,U007222,C00312,2026-01-06 11:02:08,2026-01-06 11:06:30,  mobile,US,Holiday Prep 2024 – Office,email,cpc
S0004418,,C00381,2024-04-18 10:19:44,2024-04-18 10:23:30,tablet,Canada,Holiday Prep 2025 – Decor,facebook,social
S0004419,U001910,C00592,2025-12-30 21:59:55,2025-12-30 22:02:41,mobile,US,Summer Sale 2025 – Kitchen,facebook,cpc
S0004420,,,2025-11-31T09:00:00,2026-01-03 06:15:25,mobile,US,,direct,none
S0004421,U009737,,2025-01-01 06:23:48,2025-01-01 06:27:05,desktop,US,,google   ,none
S0004422,U008474,C00255,2024-02-11 07:21:29,2024-02-11 07:26:25,mobile,united kingdom,,facebook,social
S0004423,,,2025-12-19 13:39:30,2025-12-19 13:44:44,desktop,FR,,direct,email
S0004424,,,2025-01-19 10:44:43,2025-01-19 10:49:32,mobile,usa,,email,email
S0004425,U006392,C00056,2025-12-27 05:51:51,2025-12-27 06:00:34,mobile,UK, Weekend Flash 2026 – Decor   ,google    ,cpc
S0004426,U004969,C00610,2024-10-19 02:23:38,2024-10-19 02:25:41,desktop,US,back to school 2026 – kitchen,email,email
S0004427,U003216,C00691,2025-09-17 10:21:59,2025-09-17 10:23:47,mobile,CA,,google,none
S0004428,U003789,,2024-05-07 18:39:18,2024-05-07 18:44:55,mobile,US,Clearance 2026 – Kitchen,google,CPC
S0004429,U000018,,2024-06-05 22:17:00,2024-06-05 22:22:04,tablet,US,,referral,referral
S0004430,U007472,,2024-02-01 17:54:56,2024-02-01 17:58:30,mobile,US,,google,email
S0004431,U008810,C00515,2026-01-14 14:35:26,2026-01-14 14:39:53,mobile,US,Holiday Prep 2025 – Outdoor,google,organic
S0004432,,C00742,2024-01-25 16:37:59,2024-01-25 16:40:03,mobile,AU,New Arrivals 2025 – Storage,facebook,cpc
S0004433,U000222,C00255,2024-09-17 01:04:51,2024-09-17 01:08:58,mobile,US,Clearance 2026 – Kitchen,organic,cpc
S0004434,U000756,,2024-01-07 06:21:12,2024-01-07 06:23:27,mobile,US,,direct,organic
S0004435,U006668,C00169,2024-11-05 19:26:46,2024-11-05 19:37:22,mobile,US,New Arrivals 2024 – Office,google,organic
S0004436,U009638,C00010,2024-09-04 03:08:37,2024-09-04 03:11:48,mobile,US,Back to School 2025 – Decor,organic,cpc
S0004437,U006726,,2025-02-01 08:52:11,2025-02-01 08:53:59,DESKTOP,US,,google,organic
S0004438,U002555,,2025-12-20 00:39:26,2025-12-20 00:43:31,mobile,US,,facebook,cpc
S0004439,U004126,,2024-08-20 04:27:46,2024-08-20 04:32:07,mobile,US,,direct,none
S0004440,,C00504,2024-06-18 16:11:02,,mobile,CA,New Arrivals 2025 – Office,organic,ORGANIC
S0004441,U000758,,2024-08-11 09:19:14,2024-08-11 09:23:28, mobile ,US,,google,cpc
S0004442,U009500,C00702,2025-02-10 18:08:34,2025-02-10 18:11:11,desktop,US,Cozy Home 2025 – Decor,direct,none
S0004443,U008633,C00303,2024-03-03 03:38:23,2024-03-03 03:40:47,mobile,US,Cozy Home 2024 – Bath,direct,NONE
S0004444,U009420,,2024-08-23 01:45:22,2024-08-23 01:49:10,mobile,US,,facebook,cpc
S0004445,U004759,,2024-12-02 15:24:32,2024-12-02 15:27:12,desktop,US,,google,organic
S0004446,U007303,C00747,2024-08-22 03:22:15,,mobile,US,Summer Sale 2025 – Bath,google,email
S0004447,U004245,,2024-10-29 12:21:49,2024-10-29 12:24:05,desktop,US,,google,email
S0004448,U004201,C00087,2024-04-04 17:59:44,2024-04-04 18:03:08,mobile,FR,Back to School 2024 – Kitchen,facebook,social
S0004449,U009336,,2024-01-14 08:28:59,2024-01-14 08:33:33,desktop,US,,referral,none
S0004450,U009697,C00101,2024-11-11 19:58:25,2024-11-11 20:00:20,DESKTOP,US,Clearance 2025 – Bedroom,organic,organic
S0004451,,C00566,2025-04-04 02:08:16,2025-04-04 02:10:58,desktop,US,New Arrivals 2024 – Storage,email,email
S0004452,U003433,,2024-03-31 03:57:29,2024-03-31 04:03:44,desktop,IN,,email,email
S0004453,U005896,,2024-07-05 21:27:50,2024-07-05 21:42:50,desktop,Mexico,,organic,organic
S0004454,,C00435,2025-07-26 22:25:54,2025-07-26 22:32:05,mobile,Germany,Back to School 2025 – Bedroom,facebook,social
S0004455,U001836,C00249,2025-08-21 22:46:27,2025-08-21 22:50:18,desktop,usa, Holiday Prep 2024 – Storage ,google,organic
S0004456,U003795,,2024-03-22 05:16:06,2024-03-22 05:22:22,desktop,US,,google,cpc
S0004457,U001664,C00312,2025-09-02 18:57:37,2025-09-02 19:05:57,tablet,US,,google,organic
S0004458,,C00419,2025-12-11 02:20:13,2025-12-11 02:23:07,desktop,US,Summer Sale 2025 – Lighting,google,none
S0004459,U003574,C00719,2024-06-22 16:36:37,2024-06-22 16:41:18,MOBILE,US,,google,cpc
S0004460,U001272,,2025-07-17 03:25:45,2025-07-17 03:27:53,mobile,BR,,facebook,CPC
S0004461,U009347,C00659,2025-03-19 17:01:34,2025-03-19 17:04:32,desktop,IN,Weekend Flash 2025 – Kitchen,EMAIL,none
S0004462,,C00252,2025-09-23 06:38:59,2025-09-23 06:44:16,mobile,US,,organic,organic
S0004463,,,2025-11-11 17:16:43,2025-11-11 17:20:44,desktop,United Kingdom,,facebook,cpc
S0004464,U005949,C00554,2025-02-15 07:50:39,2025-02-15 07:55:35,mobile,US,Holiday Prep 2025 – Outdoor,email,none
S0004465,U006008,,2025-08-08 07:50:00,2025-08-08 07:59:14,desktop,US,,google,none
S0004466,,C00180,2024-12-05 18:12:51,2024-12-05 18:21:21,MOBILE,us,Cozy Home 2024 – Kitchen,google,social
S0004467,,C00020,2025-08-29 18:08:09,2025-08-29 18:16:47,desktop,usa,New Arrivals 2024 – Decor,facebook,organic
S0004468,,C00645,2024-04-28 00:13:26,2024-04-28 00:13:28,desktop,UK,BUNDLE & SAVE 2024 – DECOR,organic,organic
S0004469,U005521,C00005,2025-07-20 13:21:14,2025-07-20 13:33:32,desktop,    IN,Summer  Sale  2025  –  Outdoor  ,  facebook   ,cpc
S0004470,,C00496,2025-03-27 19:04:14,2025-03-27 19:12:31,desktop,United States,SUMMER SALE 2024 – DECOR,email,social
S0004471,U001796,,2024-06-05 20:53:14,2024-06-05 21:01:59,mobile,US,,email,none
S0004472,,C00780,2024-11-05 11:59:23,2024-11-05 12:04:01,mobile,US,,facebook,social
S0004473,U009922,,2024-08-23 19:52:28,2024-08-23 19:58:00,mobile,United States,,organic,organic
S0004474,U001700,,2025-09-12 12:31:10,,mobile,US,,google,none
S0004475,U005715,C00121,2025-11-29 21:03:59,2025-11-29 21:08:16,mobile,usa,Cozy Home 2024 – Storage,referral,none
S0004476,U002232,C00102,2024-10-05 03:16:58,2024-10-05 03:23:55,mobile,usa,Weekend Flash 2025 – Decor,google,EMAIL
S0004477,U003774,C00408,2024-09-06 19:55:24,2024-09-06 19:57:57,tablet,MX,Summer Sale 2025 – Kitchen,google,organic
S0004478,U008506,C00814,2025-08-13 07:40:48,2025-08-13 07:42:15,mobile,CA,New Arrivals 2024 – Kitchen    ,facebook,cpc
S0004479,U008634,C00798,2024-09-15 01:24:19,2024-09-15 01:27:59,mobile,AU,,email,email
S0004480,U007669,,2024-05-17 05:15:21,2024-05-17 05:18:41,mobile ,US,,organic,organic
S0004481,U008045,C00780,2024-04-08 11:16:35,2024-04-08 11:21:34,mobile,Brazil,New Arrivals 2024 – Bedroom,google,organic
S0004482,,,2024-11-23 21:01:58,2024-11-23 21:11:05,mobile,Canada,,google,social
S0004483,U003399,C00163,2025-09-03 10:19:23,2025-09-03 10:21:15,desktop,US,Summer Slae 2024 – Office,email,email
S0004484,,,2025-09-09 00:14:14,2025-09-09 00:18:12,desktop,usa,,google   ,none
S0004485,,C00295,2025-08-08 23:24:55,2025-08-08 23:27:56,desktop,mx,Clearance 2025 – Bath,google, none
S0004486,U005577,C00597,2024-12-22 07:20:39,2024-12-22 07:24:06,desktop,United States,New Arrivals 2024 – Lighting,organic,organic
S0004487,U004544,,2025-10-22 08:26:52,2025-10-22 08:31:04,mobile,US,,    email    ,email
S0004488,U009028,,2025-10-04 23:14:58,2025-10-04 23:19:02,mobile,DE,,organic,organic
S0004489,,C00566,2024-07-30 18:19:09,2024-07-30 18:25:16,mobile,United  States    ,,email,email
S0004490,U003373,,2025-11-24 19:57:42,2025-11-24 20:00:29,mobile,CA  ,,facebook,none
S0004491,U003801,C00780,2025-02-11 13:13:47,2025-02-11 13:20:05,MOBILE,US,New Arrivals 2024 – Bedroom,organic,organic
S0004492,U008330,C00153,2025-04-16 16:17:36,2025-04-16 16:25:03,desktop,us,Weekend Flash 2024 – Storage,direct,none
S0004493,,C00622,2025-01-28 05:17:56,2025-01-28 05:24:18,mobile,US,Weekend Flash 2025 – Decor,organic,social
S0004494,U002135,C00496,2024-09-12 03:24:20,not_a_time,  desktop   ,United Kingdom,,google,cpc
S0004495,,C00108,2024-02-06 13:37:13,2024-02-06 13:39:32,mobile,United States,Cozy Home 2024 – Bath, organic ,organic
S0004496,U009008,C00366,2025-09-08 19:53:18,,mobile,Germany,,organic,organic
S0004497,U000778,C00117,2025-08-13 01:57:33,2025-08-13 02:04:33,mobile,US,,organic,organic
S0004498,U007613,,2025-11-22 18:34:57,,mobile,BR,,referral,email
S0004499,U006683,C00691,2025-11-16 22:58:57,2025-11-16 23:04:15,mobile, France ,Holiday Prep 2025 – Storage,google,cpc
S0004500,U004288,C00793,2026-01-07 22:23:36,2026-01-07 22:25:45,mobile,Germany,Bundle & Save 2025 – Storage,  organic   ,organic
S0004501,U009912,C00348,2025-01-18 10:31:27,2025-01-18 10:38:42,desktop,US,Back to School 2024 – Lighting,google,none
S0004502,U002106,C00163,2024-09-27 12:56:15,2024-09-27 13:01:29,mobile,US,Summer Sale 2024 – Office,facebook ,cpc
S0004503,U000039,C00365,2024-09-04 23:34:02,2024-09-04 23:45:57,mobile,US,SUMMER SALE 2025 – BEDROOM,organic,organic
S0004504,U007684,,2024-10-08 20:35:40,2024-10-08 20:38:44,mobile,US,,google,organic
S0004505,U003260,C00075,2024-12-25 11:01:09,2024-12-25 11:03:43,mobile,US,Summer Sale 2024 – Storage,referral,NONE
S0004506,U000674,C00507,2024-03-13 05:58:19,2024-03-13 06:03:45,desktop,UK,Summer Sale 2025 – Outdoor,google,none
S0004507,U000791,C00647,2024-03-08 09:35:09,2024-03-08 09:43:51,mobile,  mx  ,Summer Sale 2025 – Decor,email,email
S0004508,U008101,C00777,2025-07-22 20:08:52,2025-07-22 20:10:57,MOBILE,US,Back to School 2024 – Outdoor,referral,none
S0004509,U003684,,2025-07-31 11:45:47,2025-07-31 11:54:20,desktop,US,,email,email
S0004510,U006754,C00515,2024-09-05 21:06:41,2024-09-05 21:09:28,mobile,IN,Holiday Prep 2025 – Outdoor,facebook,social
S0004511,,C00307,2025-07-03 00:51:00,2025-07-03 00:54:21,tablet,FRANCE,Back to School 2026 – Kitchen,FACEBOOK,social
S0004512,,C00300,2025-01-29 11:14:04,2025-01-29 11:18:54,tablet,US,    Holiday  Prep  2026  –  Decor  ,email,email
S0004513,U007780,C00180,2025-04-03 09:30:57,2025-04-03 09:36:47,mobile,usa,Cozy Home 2024 – Kitchen,REFERRAL,referral
S0004514,U004084,C00366,2024-07-28 15:14:08,2024-07-28 15:20:11,desktop, de  ,Summer Slae 2024 – Decor,email,email
S0004515,U002220,C00785,2024-06-27 13:00:17,2024-06-27 13:06:58,mobile,US,Back to School 2025 – Bath,email,email
S0004516,U005574,C00090,2025-02-19 15:51:14,2025-02-19 15:54:40,  mobile  ,de,,google,cpc
S0004517,,C00477,2025-10-30 16:22:35,2025-10-30 16:32:38,desktop,DE,Clearance 2026 – Decor,google,none
S0004518,U001272,C00597,2024-08-22 08:50:55,2024-08-22 08:53:23,mobile,US,New Arrivals 2024 – Lighting,google,none
S0004519,U009435,,2025-09-23 14:08:52,2025-09-23 14:10:30,desktop,US,,facebook,social
S0004520,U003845,,2024-10-18 22:33:49,2024-10-18 22:36:13,desktop,US,,referral,cpc
S0004521,U001556,C00780,2025-02-02 20:29:08,2025-02-02 20:38:25,mobile,CA,,organic,organic
S0004522,U004789,,2025-02-17 13:36:18,,desktop,India,,EMAIL,none
S0004523,U000082,C00424,2024-02-06 22:38:52,2024-02-06 22:45:42,mobile,  US  ,Summer Slae 2025 – Decor,organic,organic
S0004524,U006908,C00635,2025-10-27 04:18:05,2025-10-27 04:21:37,mobile,AU,Cozy  Home  2025  –  Office      ,organic,organic
S0004525,U000514,C00180,2024-05-03 14:44:52,2024-05-03 16:44:52,mobile,US,Cozy Home 2024 – Kitchen,facebook,cpc
S0004526,U004950,,2024-07-10 23:26:40,2024-07-10 23:32:53,mobile,US,,direct,none
S0004527,U006650,,2024-02-05 16:58:03,2024-02-05 17:01:04,mobile,AU,,facebook,email
S0004528,U007693,C00041,2025-04-30 12:26:41,2025-04-30 12:34:45,MOBILE,BR,,organic,none
S0004529,U005554,C00489,2025-12-22 09:28:38,2025-12-22 09:38:07,tablet,United States,New Arrivals 2026 – Kitchen,google,cpc
S0004530,U003729,,not_a_time,2024-05-09 01:55:50,mobile,UK,,direct,none
